category_name_th,makroClick_id,product_name,product_price,unit_price,product_image,date
cleaning-products,177917,สก๊อตต์ คลีนแคร์ กระดาษชำระ หนา3ชั้น แพ็ค 24 ม้วน,264.00,11.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592372433387.jpeg,2020-09-27 09:34:59.642455
cleaning-products,851571,คอมฟอร์ท อัลตร้า น้ำยาปรับผ้านุ่ม สูตรเข้มข้น สีเขียว 1400 มล.,143.00,143.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1586511491495.png,2020-09-27 09:34:59.773653
cleaning-products,123075,โอโมพลัส ผงซักฟอกสูตรเข้มข้น ไวท์ เฟรช สีฟ้า 1500 กรัม,79.00,79.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1580874884101.jpeg,2020-09-27 09:34:59.901586
cleaning-products,829669,โอโมพลัส ผงซักฟอกสูตรเข้มข้น ปารีส เพอร์ฟูม สีม่วง 1500 กรัม,79.00,79.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/product/177917.jpg,2020-09-27 09:35:00.051985
cleaning-products,224330,คอมฟอร์ท อัลตร้า น้ำยาปรับผ้านุ่ม สูตรเข้มข้น สีฟ้า 1600 มล.,143.00,143.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1600825035206.png,2020-09-27 09:35:00.170039
cleaning-products,224535,บรีสเอกเซล คอมฟอร์ท ผงซักฟอกสูตรเข้มข้น สีชมพู 4200 กรัม,289.00,289.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1586511491495.png,2020-09-27 09:35:00.298072
cleaning-products,838530,โอโมพลัส ผงซักฟอกสูตรเข้มข้น ซากุระ เฟรช สีชมพู 1500 กรัม,79.00,79.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1579594465668.jpeg,2020-09-27 09:35:00.419682
cleaning-products,849304,"คอมฟอร์ท อัลตร้า น้ำยาปรับผ้านุ่ม สูตรเข้มข้น สีชมพู 1,600 มล.",143.00,143.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1586511491495.png,2020-09-27 09:35:00.540800
cleaning-products,224329,คอมฟอร์ท อัลตร้าน้ำเดียว น้ำยาปรับผ้านุ่ม สูตรเข้มข้น สีฟ้า 1400 มล.,143.00,143.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1586882786679.jpeg,2020-09-27 09:35:00.662205
cleaning-products,102269,บรีสเอกเซล ผงซักฟอกสูตรเข้มข้น สีเขียว 4500 กรัม,289.00,289.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1586511491495.png,2020-09-27 09:35:00.780433
cleaning-products,109316,โปร ผงซักฟอก สูตรมาตรฐาน 120 กรัม x 12+1 ซอง,79.00,79.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1586883280315.jpeg,2020-09-27 09:35:00.903038
cleaning-products,861192,ไฮยีน เอ็กซ์เพิร์ทแคร์ ฟีลกู๊ด น้ำยาปรับผ้านุ่ม สูตรเข้มข้น กลิ่นโซ แฮปปี้ ชมพู 540 มล.,52.00,52.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1600825035206.png,2020-09-27 09:35:01.029640
cleaning-products,859058,แอมบิเพอร์ สเปรย์ขจัดกลิ่น เฟรช 370 มล.,99.00,99.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1586511491495.png,2020-09-27 09:35:01.150676
cleaning-products,859057,แอมบิเพอร์ สเปรย์ขจัดกลิ่น ดาวน์นี่ 370 มล.,99.00,99.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592397250873.jpeg,2020-09-27 09:35:01.278414
cleaning-products,858708,บรีสเอกเซล แอคทีฟเฟรช ผงซักฟอกสูตรเข้มข้น 800 กรัม,59.00,59.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1586511491495.png,2020-09-27 09:35:01.397571
cleaning-products,857470,บรีสเอกเซล ลิควิด แอคทีฟ เฟรช น้ำยาซักผ้า สูตรเข้มข้น ชนิดซอง 30 มล. x 12 ซอง,45.00,45.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592397256266.jpeg,2020-09-27 09:35:01.519730
